005000.jpg,皖ABD063,1.0,1.0,0.9998752,0.99937373,0.9999676,0.9999995,0.9999963
004999.jpg,皖A663W9,1.0,0.9999976,0.99989355,0.9999809,0.999969,0.99999964,0.9752424
004998.jpg,皖ANY710,0.99999666,0.9999325,0.99848074,0.8027004,0.9999523,0.9999049,0.99998164
004997.jpg,皖AR562Y,0.99999976,0.9999993,0.9999471,0.9999913,0.9999769,0.9999819,0.9999931
004996.jpg,皖A39P61,0.9999962,1.0,1.0,1.0,1.0,0.999995,0.9998939
004995.jpg,皖A977B1,0.9999993,0.9999937,0.9999958,0.9999871,0.9999999,0.999869,0.9999838
004994.jpg,皖A76P91,1.0,0.99999666,0.9999682,0.99999785,0.99987495,0.99999475,0.999998
004993.jpg,皖AMG480,0.99974054,1.0,0.9994462,0.9999982,0.9999727,0.99997365,0.9999994
004992.jpg,皖AYB726,0.99999964,1.0,0.99999976,0.99963415,0.9999999,0.9999968,1.0
004991.jpg,皖A41476,0.9999999,0.99995124,0.9974685,0.9999682,0.99992406,0.9989249,0.9999957
004990.jpg,皖A13N88,1.0,0.99993765,0.9998921,0.9999851,0.99991703,0.9999844,0.99858034
004989.jpg,皖A34Y77,0.9999995,1.0,0.9999572,0.99999785,0.5102156,0.99974936,0.99999774
004988.jpg,皖AW526N,0.99999833,0.9999875,0.9999995,0.99979347,0.9999505,0.9982711,0.99969804
004987.jpg,皖AX636M,0.9999976,0.9999956,0.9999995,0.9999893,0.99999547,0.9999727,0.9999777
004986.jpg,皖AB0C32,0.99999833,1.0,0.9989316,0.97009397,0.9923178,0.99942905,0.95313317
004985.jpg,皖AB625F,0.9999999,1.0,0.99986315,0.9996568,0.9994041,0.99980706,0.9261459
004984.jpg,皖AH124T,0.99999464,0.9999881,0.99911433,0.9999403,0.9988483,0.9999815,0.6949558
004983.jpg,皖AT177S,0.9999981,0.9999989,0.9999895,0.9999994,0.9999964,0.9999995,0.99999714
004982.jpg,皖AZ816R,0.9999894,0.99999666,0.9999924,0.9985051,0.99995697,0.999258,0.8693596
004981.jpg,皖A1K203,0.99999857,0.99999774,0.9999846,0.99999833,0.9999845,0.9998857,0.99998367
004980.jpg,皖A680A9,0.9999993,1.0,0.99999976,0.99999857,0.9999981,0.99999225,0.99999046
004979.jpg,津QU1683,0.9814011,0.99970657,0.9999441,0.99996734,0.999998,0.99992037,0.9999504
004978.jpg,皖NTX899,0.9999993,0.9999521,0.9998728,0.99999976,0.9996791,0.93871284,0.9999963
004977.jpg,浙AU8F30,0.99774855,0.99876887,0.99999166,0.92464167,0.99999547,0.9999145,0.99999106
004976.jpg,皖A7J809,0.99999976,0.99999976,0.9999361,0.99988234,0.9997187,0.9992212,0.999969
004975.jpg,渝ADP422,0.99990284,0.9998029,0.99940825,0.9999654,0.99993086,0.9984535,0.9991208
004974.jpg,皖APH723,0.9999839,0.9999304,0.9999932,0.99649894,1.0,0.9999596,0.9999989
004973.jpg,皖A8G699,0.99957925,0.9999999,0.9998241,0.993725,1.0,1.0,1.0
004972.jpg,皖ARL988,0.9999993,0.9901029,0.9996506,0.9999993,0.9999994,0.9999155,0.9998524
004971.jpg,皖AP6Z85,1.0,0.9999945,0.99999845,0.999428,0.999992,0.9999666,0.9999864
004970.jpg,皖AXZ030,0.9999999,0.99997365,0.8101051,0.9999819,0.99986243,0.99999666,0.9999968
004969.jpg,皖ABM037,0.9999989,0.99998987,0.99970764,0.9999683,0.9967728,0.9996649,0.99923027
004968.jpg,皖ATS996,0.99994123,1.0,0.9999994,0.9999455,1.0,1.0,1.0
004967.jpg,皖ASQ858,1.0,0.99998724,0.9997576,0.999619,0.99994683,0.9999887,0.99999964
004966.jpg,皖AV1496,0.9999974,0.62313306,0.9999969,0.9999925,0.9999747,0.9999753,0.99997437
004965.jpg,皖A507S8,0.99999785,1.0,0.9995559,0.99994063,0.9999999,0.999984,0.9999238
004964.jpg,皖AE6Y99,0.9999994,0.99999714,0.9999788,0.99998105,0.9999993,0.9999589,0.9999981
004963.jpg,皖AY720V,0.9999995,0.9999949,0.99995124,0.9999963,0.99948907,0.9998697,0.9998667
004962.jpg,皖ALE345,1.0,0.99999833,0.9999987,0.99999464,0.9999851,0.99999154,0.9999914
004961.jpg,皖AWV762,0.999997,0.9999981,0.99999106,0.6111797,0.9999894,0.9716123,0.9999752
004960.jpg,皖AQZ210,0.99999905,0.99992394,0.99998784,0.9997551,0.99999595,0.99996805,0.9999943
004959.jpg,皖AG225,0.934476,0.96224684,0.9438075,0.9999064,0.99986887,0.664727
004958.jpg,皖AS289V,0.99999833,1.0,1.0,0.99996066,0.9998443,0.99992573,0.99832624
004957.jpg,皖AU993T,0.9999999,1.0,0.9999999,0.9999964,0.99997973,0.99999034,0.9996113
004956.jpg,皖AB6U16,0.9999963,0.999987,0.99722016,0.9716493,0.99998415,0.974102,0.99999976
004955.jpg,皖KE066L,0.999967,0.9972404,0.99996865,0.9999658,0.9999995,0.99997795,0.9999981
004954.jpg,皖AF7K96,0.9999999,0.9999964,0.99999464,0.99999917,1.0,0.9999957,0.9999498
004953.jpg,皖A44054,0.9999894,0.99999774,0.99928325,0.99998164,0.7501479,0.9998797,0.999966
004952.jpg,皖AW9A99,1.0,1.0,0.99998534,0.9999993,0.9999095,0.9999993,0.9999962
004951.jpg,皖ARR155,0.99999976,0.99998844,0.9999877,0.9999356,0.9999924,0.99998736,0.9999963
004950.jpg,皖AW9Z56,1.0,0.99999464,0.9999676,0.99998534,0.99992263,0.9999943,0.9105279
004949.jpg,皖AJ130C,1.0,0.9999989,0.99999964,0.9999765,0.9999945,0.9999926,0.9999988
004948.jpg,湘ARL982,0.9838291,0.99911565,0.9997378,0.9999995,0.999992,0.9994729,0.9998467
004947.jpg,苏E220AX,0.9988808,0.9999877,0.9999471,0.9999945,0.99994457,0.99994123,0.9998996
004946.jpg,皖A06B33,1.0,1.0,0.99882513,0.9999982,0.9979582,0.9992398,0.9564915
004945.jpg,皖A258Z9,0.9999995,0.9999738,0.99989724,0.99995077,0.9990206,0.998359,0.99999964
004944.jpg,皖AU0194,1.0,0.99999833,0.99999034,0.99991786,0.99999404,0.9999809,0.99271166
004943.jpg,皖AE7008,0.9999517,0.99999607,0.99744046,0.99998164,0.99967444,0.99894315,0.9999498
004942.jpg,皖AH9X65,1.0,0.99999464,0.99999416,0.99999905,1.0,0.99959415,0.99970955
004941.jpg,皖AS086S,0.9999981,0.9999994,0.9999999,0.9957765,0.99997234,0.99999976,0.9948514
004940.jpg,皖AJF827,0.9999839,1.0,0.999949,0.9999093,0.99973804,0.99879587,0.98803884
004939.jpg,皖AJ632W,0.99999964,0.9998723,0.9997819,0.9999471,0.99992037,0.9997216,0.99971753
004938.jpg,皖AH161C,0.9999999,0.99999654,0.99999595,0.9995028,0.9999993,0.999984,0.99989843
004937.jpg,皖AA572W,0.99999976,0.99998915,0.9993524,0.9999361,0.9895057,0.9999746,0.99995947
