005000.jpg,皖ABD063,1.0,1.0,0.99999857,0.99997294,0.8074631,0.9999801,1.0
004999.jpg,皖A663W9,1.0,0.9999753,0.99997187,0.9999676,0.99999595,1.0,0.9999995
004998.jpg,皖ANY710,0.9999994,0.999998,1.0,0.99965775,0.9999964,0.999961,0.9998864
004997.jpg,皖AR562Y,0.99999917,0.99999595,0.99999607,0.9999745,0.99999666,0.999995,0.99999976
004996.jpg,皖A39P61,0.99999976,1.0,0.9999999,0.99999917,1.0,0.99880934,0.9998517
004995.jpg,皖A977B1,0.99999654,0.9999999,0.9999993,0.99999297,0.99999964,0.9999982,0.99993706
004994.jpg,皖A76P91,0.9999993,1.0,0.99999714,0.9999912,0.9999751,0.99999845,0.99997413
004993.jpg,皖AMG480,0.9999975,0.9999999,0.9999995,1.0,0.9993948,0.9999933,0.9999987
004992.jpg,皖AYB726,1.0,1.0,0.99999714,0.999946,0.9999926,0.99999917,1.0
004991.jpg,皖A41476,0.99999905,0.99999535,0.9999995,0.99727017,0.9999696,0.99977463,0.9999981
004990.jpg,皖A13N88,0.99999905,0.99999774,0.999899,0.99999535,1.0,0.99999845,0.9997011
004989.jpg,皖A34T77,0.9999813,1.0,1.0,1.0,0.9776494,0.99998784,0.999997
004988.jpg,皖AW526N,0.9999839,0.99999666,0.99999905,0.99998355,0.9999933,0.9996244,1.0
004987.jpg,皖AX636M,1.0,0.9999982,1.0,1.0,0.9999833,0.99992335,1.0
004986.jpg,皖AB0C32,1.0,1.0,0.99998486,0.88122046,0.9819964,0.98844147,0.99641573
004985.jpg,皖AB625F,0.9999999,1.0,0.9999908,0.9998286,0.99999666,0.99997985,0.9960427
004984.jpg,皖AH124T,0.99999845,1.0,0.99675107,0.9908311,0.9999702,0.9999944,0.55667055
004983.jpg,皖AT177S,0.9999974,1.0,0.9999864,0.98843575,0.9999968,0.9999951,1.0
004982.jpg,皖AZ816R,0.99999964,0.9999993,0.999243,0.9999789,0.9997652,0.99954647,0.99985576
004981.jpg,皖A1K203,0.998089,1.0,1.0,0.9999994,0.9999919,0.99997723,0.99999595
004980.jpg,皖A680A9,1.0,1.0,1.0,0.99926656,0.99999976,0.9999999,1.0
004979.jpg,津QU1683,0.9696516,0.9999999,0.9999633,0.9999691,0.99999976,0.9999846,0.99999905
004978.jpg,皖NTX899,1.0,1.0,0.9999989,0.9999988,0.9999876,0.99987984,0.9999931
004977.jpg,浙AU8F30,1.0,0.9999615,0.9999999,0.99992096,0.999972,0.9999869,0.99998355
004976.jpg,皖A7J809,1.0,1.0,0.9975598,1.0,0.9999999,0.99999714,1.0
004975.jpg,渝ADP422,0.9999033,0.99999785,0.9997913,0.9999937,0.9999907,0.9996195,0.99995255
004974.jpg,皖APH723,0.99588984,0.940252,0.926188,0.99849427,1.0,0.9999982,0.9999999
004973.jpg,皖A8G699,0.99996424,1.0,0.6489253,0.9999008,0.9999999,1.0,1.0
004972.jpg,皖ARL988,1.0,0.99999964,1.0,1.0,1.0,0.99999833,0.9999999
004971.jpg,皖AP6Z85,0.9999993,1.0,0.9999995,0.99999845,0.99999845,0.9999993,0.99999857
004970.jpg,皖AXZ030,1.0,0.99996734,0.9999993,0.9999963,0.9997429,0.99999774,0.9999943
004969.jpg,皖ABM037,0.9999999,1.0,0.99999666,1.0,0.9999459,0.9999809,0.99998224
004968.jpg,皖ATS996,0.9998945,1.0,1.0,1.0,0.99999964,0.9999995,1.0
004967.jpg,皖ASQ858,0.9999999,1.0,0.9999993,0.9999999,0.99999976,0.99999464,0.9999999
004966.jpg,皖AV1496,0.9999987,0.99998975,0.9999993,0.9999002,0.9999999,0.99999964,0.96904075
004965.jpg,皖A507S8,1.0,1.0,0.99998236,0.9999858,0.9999999,1.0,0.99999917
004964.jpg,皖AE6Y99,0.99999976,0.99999964,0.99999833,0.99999416,0.9999517,0.99953353,0.99999297
004963.jpg,皖AY720V,0.9999838,0.9999871,0.9034656,0.9999999,0.9998318,0.99928916,0.9997918
004962.jpg,皖ALE345,1.0,1.0,1.0,0.5135218,0.9999988,1.0,0.99999833
004961.jpg,皖AWV762,1.0,0.9999999,0.9998877,0.9999051,0.9999927,0.99999547,0.99999785
004960.jpg,皖AQZ210,1.0,0.9999999,0.99999917,0.58679515,0.99999464,0.9999995,0.9999939
004959.jpg,皖AG225,0.9987374,0.8969943,0.9967931,0.9999937,0.99999845,0.99999905
004958.jpg,皖AS289V,0.99999833,1.0,1.0,0.9999684,0.99990547,0.99999976,0.9997646
004957.jpg,皖AU993T,0.9999999,1.0,1.0,0.9999994,0.99999905,0.99999857,0.9999894
004956.jpg,皖AB6U16,0.9999975,0.99999917,0.99994314,0.9999995,1.0,0.9999038,1.0
004955.jpg,皖KE066L,0.99946374,0.9999869,0.9999999,0.99999714,1.0,0.99999976,0.9999995
004954.jpg,皖AF7K96,0.9999999,0.9999988,0.9999994,0.99999976,0.99999964,0.9999999,0.9999968
004953.jpg,皖A44054,1.0,0.9999887,0.9997789,0.99996924,0.9986304,0.9999641,1.0
004952.jpg,皖AW9A99,0.9999994,1.0,0.9999877,0.99999976,0.99999607,0.9999995,0.9999995
004951.jpg,皖ARR155,0.9999999,0.99993145,0.9999993,0.9998197,0.9988667,0.9999926,0.99953485
004950.jpg,皖AW9Z56,1.0,0.99998736,0.99999964,0.9999919,0.9996973,0.999985,0.9999963
004949.jpg,皖AJ130C,1.0,1.0,0.9999999,0.99993336,0.9999957,0.99996316,0.99999905
004948.jpg,湘ARL982,0.86953664,0.9999976,0.9999999,0.99707425,0.9999989,0.99999416,0.9999912
004947.jpg,苏E220AX,0.99999726,0.99999964,0.99999964,0.99999976,0.99999976,1.0,0.9998877
004946.jpg,皖A06B33,1.0,1.0,0.99998105,0.9999969,0.99996245,0.99999905,1.0
004945.jpg,皖A258Z9,1.0,1.0,0.9999639,0.9999311,0.9999976,0.96227837,0.99998796
004944.jpg,皖AU0194,1.0,1.0,1.0,0.99999964,0.9999734,0.99999654,1.0
004943.jpg,皖AE7008,1.0,1.0,0.99999785,0.9999914,0.9999733,0.9999621,0.9999963
004942.jpg,皖AH9X65,1.0,1.0,0.9999995,0.9999999,1.0,0.9999845,0.99999774
004941.jpg,皖AS086S,1.0,1.0,1.0,0.99631566,0.99999094,1.0,0.999946
004940.jpg,皖AJF827,1.0,1.0,1.0,0.99999976,0.9999999,0.999956,0.9994542
004939.jpg,皖AJ632W,1.0,0.9283685,1.0,0.9999434,0.9999254,0.99995553,0.9999889
004938.jpg,皖AH161C,0.9999999,1.0,0.99912673,0.99999464,0.9967487,0.9999968,0.9999826
004937.jpg,皖AA572W,0.99999666,1.0,1.0,0.99999046,0.99999845,0.99999845,1.0
004936.jpg,皖A82N22,0.9999038,0.99999917,0.99992466,0.99996555,1.0,0.9998154,0.99994314
004935.jpg,皖A74V66,0.9996599,1.0,0.99887353,0.9999999,0.9999988,0.999998,0.9999999
004934.jpg,皖C22990,0.9999999,0.9999999,0.9999875,0.99997616,0.99999464,0.99999917,0.9999969
004933.jpg,皖A93567,0.9999999,1.0,0.9999614,0.99999774,1.0,0.99907076,0.9999989
004932.jpg,皖A97X76,0.99999857,0.94975096,0.9999932,0.99999905,1.0,1.0,0.9999925
004931.jpg,皖AG8L21,0.9999999,0.99999964,0.99998784,0.9999782,0.9999987,0.99997056,0.9999722
004930.jpg,皖AJ7469,0.9999988,0.9999988,0.9999951,0.9999975,1.0,0.99997425,0.999979
004929.jpg,皖A84N00,0.9999994,1.0,0.9999995,1.0,0.99999297,0.99834335,0.9998018
004928.jpg,皖AK9S67,0.99999607,1.0,0.9999906,1.0,0.9976655,0.999995,0.9999995
004927.jpg,皖AY234B,0.9999999,0.9999989,0.9999993,0.9999995,0.99964213,0.9999999,0.9997912
004926.jpg,皖A36F17,0.99999976,0.9999999,0.9999943,0.9999182,0.999926,0.99980754,0.9998989
004925.jpg,皖AND302,0.9999999,1.0,0.9999981,0.9938776,0.9991849,0.99988973,0.9999938
004924.jpg,皖ANK939,0.9999993,0.9999962,1.0,0.9999938,0.99999213,0.9999769,0.9999609
004923.jpg,皖ALA190,1.0,1.0,0.99998486,0.9998641,0.9999938,0.999132,0.99999166
004922.jpg,皖B00780,0.99999046,0.99999976,0.9517597,0.99018526,0.9999995,0.9999987,0.99997914
004921.jpg,沪C0V491,0.9999733,0.99999976,0.9999716,0.9999974,0.9999957,0.9999901,0.99992085
004920.jpg,皖ARG255,1.0,1.0,1.0,0.97728306,0.9999999,0.9999999,0.99999964
004919.jpg,皖AUD079,1.0,0.99965775,0.99999964,0.9999999,0.9999999,0.99999964,1.0
004918.jpg,皖AW5D00,1.0,0.9999988,1.0,0.99988127,0.9999248,0.9997596,0.99999917
004917.jpg,皖AJ672M,0.9999995,0.9999989,1.0,0.9999832,0.99998796,0.9999522,0.99998283
004916.jpg,皖A31J83,0.9999999,1.0,0.99999774,0.99999917,1.0,0.9999925,0.99999976
004915.jpg,皖AN8N98,0.9999987,0.99999905,0.9999994,0.99999845,1.0,0.9999753,0.99999845
004914.jpg,皖A20132,1.0,1.0,0.9999919,0.9974584,0.99988866,0.9999683,0.9999701
004913.jpg,皖ABE838,0.99999964,0.99999344,0.9999957,0.99999857,0.9999987,0.9999927,0.99997175
004912.jpg,皖N80260,0.99999297,0.99991393,0.99672085,0.9987993,0.9999989,0.99999905,0.9999943
004911.jpg,皖L20261,0.99999964,0.9999999,0.9999958,0.99982786,0.9999982,0.99999964,0.99999976
004910.jpg,苏AL295R,1.0,1.0,1.0,0.99999833,0.9999962,0.9999964,1.0
004909.jpg,皖AVG939,1.0,0.99999464,0.9999969,0.99998164,0.9999267,0.9999924,0.9999962
004908.jpg,皖A8W818,1.0,1.0,0.99999356,1.0,0.99997187,0.99998856,0.99999654
004907.jpg,皖AS089A,1.0,1.0,1.0,0.9998568,0.9999993,0.9751472,0.9992925
004906.jpg,皖AB7770,0.9999994,0.9999975,0.99998283,0.9999995,0.99999964,0.9999987,0.99999297
004905.jpg,皖A97V23,0.99999964,1.0,0.9999937,0.99999833,0.99998486,0.9999974,1.0
004904.jpg,皖A7Z111,1.0,0.9380773,0.9999745,0.9997211,0.9467068,0.9995011,0.9999317
004903.jpg,皖APS212,1.0,1.0,0.999997,0.99999976,0.99999905,1.0,0.9999918
004902.jpg,皖AF1914,1.0,0.999992,0.99999475,0.99999976,0.9999325,0.98446435,0.9999888
004901.jpg,皖AU585W,0.9999988,0.9998838,0.99999976,0.91348124,0.99998796,0.99999905,0.9999999
004900.jpg,皖A97R26,0.9999999,1.0,0.99998796,0.9999999,1.0,0.99997973,0.99999976
004899.jpg,皖HZQ679,0.9006568,0.96926147,0.99981683,0.9999634,1.0,0.9999999,0.9999914
004898.jpg,皖AC585H,1.0,1.0,1.0,0.9999976,0.99999976,0.9999958,0.9999943
